ccg_code,year,month,registered_patients,diabetes_patients,total_spend,per_capita_spend
08T,2012,Jun,142037.0,7444.0,148666.34999999995,19.97129903277807
08V,2012,Jun,209768.0,12269.0,227359.09,18.531183470535495
08W,2012,Jun,221026.0,12986.0,253218.66999999995,19.499358539966114
08X,2012,Jun,300906.0,11763.0,209666.94,17.82427441979087
08Y,2012,Jun,200588.0,7889.0,139662.44999999995,17.703441500823928
09A,2012,Jun,166138.0,5821.0,108692.94000000002,18.672554543892804
09C,2012,Jun,95496.0,5250.0,111809.12000000001,21.29697523809524
09D,2012,Jun,246425.0,9457.0,189159.94,20.00210849106482
09E,2012,Jun,170878.0,9221.0,188136.75000000006,20.403074503849915
09F,2012,Jun,152396.0,8483.0,148178.22,17.46766709890369
09G,2012,Jun,395188.0,22450.0,495336.08999999997,22.06396837416481
09H,2012,Jun,97051.0,5375.0,123052.63,22.893512558139534
09J,2012,Jun,191882.0,10425.0,228267.46999999997,21.89616019184652
09L,2012,Jun,129916.0,5887.0,123823.88999999998,21.033444878545946
09N,2012,Jun,169943.0,7130.0,134912.2,18.921767180925666
09P,2012,Jun,147619.0,8451.0,188256.31,22.27621701573778
09W,2012,Jun,216659.0,13690.0,288160.83999999997,21.049002191380566
09X,2012,Jun,178339.0,8173.0,156895.22999999998,19.19677352257433
09Y,2012,Jun,280371.0,14295.0,288643.83999999997,20.191944036376352
10A,2012,Jun,158284.0,9803.0,220405.81000000003,22.48350606957054
10C,2012,Jun,72551.0,3529.0,69198.70999999998,19.60858883536412
10D,2012,Jun,83012.0,5459.0,106048.81000000001,19.42641692617696
10E,2012,Jun,111096.0,7364.0,149802.30000000002,20.342517653449214
10G,2012,Jun,105928.0,4946.0,111731.83,22.590341690254753
10H,2012,Jun,253062.0,12263.0,244347.85,19.92561771181603
10J,2012,Jun,168882.0,8878.0,160729.39999999997,18.104235188105424
10K,2012,Jun,160950.0,8763.0,167690.95,19.136249001483513
10L,2012,Jun,117428.0,6720.0,132810.11999999997,19.76341071428571
10M,2012,Jun,89777.0,3572.0,71059.45999999999,19.893465845464725
10N,2012,Jun,84359.0,3567.0,72445.27,20.30985982618447
10Q,2012,Jun,548978.0,24080.0,456014.4099999999,18.937475498338866
10R,2012,Jun,171378.0,8414.0,156669.2,18.620061801758975
10T,2012,Jun,103562.0,7765.0,138009.16999999998,17.773235028976174
10V,2012,Jun,168161.0,9562.0,176417.08,18.449809663250363
10W,2012,Jun,100369.0,4261.0,90488.04999999999,21.236341234452002
10X,2012,Jun,213671.0,10428.0,202549.18000000002,19.423588415803607
10Y,2012,Jun,156171.0,7601.0,153363.53,20.17675700565715
11A,2012,Jun,437677.0,20904.0,416322.2000000002,19.91591083046308
11C,2012,Jun,119827.0,5537.0,112475.34,20.313407982662092
11D,2012,Jun,122029.0,4965.0,92317.68000000001,18.593691842900302
11E,2012,Jun,159904.0,6968.0,124789.16000000002,17.908892078071187
11H,2012,Jun,376986.0,16988.0,300082.6499999999,17.6643895691076
11J,2012,Jun,619106.0,33342.0,630722.8200000003,18.916766240777406
11M,2012,Jun,496709.0,28502.0,522855.72000000003,18.344527401585854
11N,2012,Jun,453574.0,24704.0,463752.26,18.772355084196892
11T,2012,Jun,170640.0,8910.0,163067.40000000002,18.301616161616163
11X,2012,Jun,438437.0,24405.0,428875.6799999998,17.573271051014128
12A,2012,Jun,204972.0,9937.0,195388.80000000002,19.66275535876019
12D,2012,Jun,172928.0,9539.0,194631.65,20.403779222140685
12F,2012,Jun,268747.0,16122.0,295194.97000000003,18.31007133110036
13P,2012,Jun,542668.0,34376.0,800159.2,23.276681405631834
99A,2012,Jun,396128.0,21579.0,418733.55999999994,19.404678622735062
99C,2012,Jun,175585.0,10420.0,191398.56,18.36838387715931
99D,2012,Jun,126824.0,7786.0,157174.2,20.18677112766504
99E,2012,Jun,207630.0,11082.0,245043.06000000003,22.111808337845158
99F,2012,Jun,144540.0,8329.0,174479.61000000002,20.948446392123905
99G,2012,Jun,145859.0,7894.0,151247.39999999997,19.159792247276407
99H,2012,Jun,226936.0,9905.0,190262.21000000005,19.208703685007578
99J,2012,Jun,365318.0,17916.0,359893.32000000007,20.08781647689217
99K,2012,Jun,132882.0,6554.0,123281.25000000001,18.810077815074767
99M,2012,Jun,170761.0,8171.0,171811.67999999996,21.027007710194585
99N,2012,Jun,362681.0,18353.0,390782.4600000001,21.29256579305836
99P,2012,Jun,722197.0,37713.0,648597.1600000001,17.198238273274473
99Q,2012,Jun,234969.0,13203.0,222787.59,16.874012724380822
00C,2012,Jul,84625.0,5293.0,78505.91999999998,14.832027205743431
00D,2012,Jul,232628.0,15116.0,285166.17000000004,18.865187218840965
00F,2012,Jul,168292.0,9968.0,156705.84999999998,15.720891853932581
00G,2012,Jul,125410.0,5168.0,98666.73999999999,19.091861455108358
00H,2012,Jul,103460.0,6240.0,112585.89,18.042610576923078
00J,2012,Jul,198135.0,11861.0,219113.56999999998,18.47344827586207
00K,2012,Jul,227267.0,12031.0,237649.12999999998,19.75306541434627
00L,2012,Jul,264148.0,16865.0,256060.04999999996,15.182926178476132
00M,2012,Jul,230654.0,13128.0,258827.3299999999,19.71567108470444
00N,2012,Jul,125301.0,8055.0,149985.13,18.620127870887647
00P,2012,Jul,231625.0,13478.0,269217.47000000003,19.974585991986945
00Q,2012,Jul,124909.0,8330.0,164859.38,19.791042016806724
00R,2012,Jul,139228.0,9034.0,163092.88000000003,18.053230019924733
00T,2012,Jul,229563.0,15613.0,286843.46,18.372091206046246
00V,2012,Jul,154052.0,8335.0,152858.78,18.33938572285543
00W,2012,Jul,159701.0,8333.0,206913.91,24.83066242649706
00X,2012,Jul,139469.0,8394.0,142763.11,17.00775673099833
00Y,2012,Jul,177319.0,10749.0,257292.17,23.936381989022237
01A,2012,Jul,288876.0,17288.0,341360.13000000006,19.745495719574276
01C,2012,Jul,164531.0,8938.0,153208.15999999997,17.141212799283952
01D,2012,Jul,174292.0,10737.0,209936.28000000006,19.552601285275223
01E,2012,Jul,167553.0,9236.0,167806.81,18.168775443915113
01F,2012,Jul,101262.0,6894.0,127054.21999999999,18.42968088192631
01G,2012,Jul,189822.0,10151.0,187445.96,18.465762979016844
01H,2012,Jul,411612.0,21957.0,414154.5099999998,18.86207177665436
01J,2012,Jul,126163.0,8044.0,155494.67000000007,19.33051591248136
01K,2012,Jul,131046.0,7155.0,133645.77999999997,18.678655485674348
01M,2012,Jul,138202.0,8034.0,181646.85999999996,22.609765994523272
01N,2012,Jul,131660.0,6960.0,162947.26,23.411962643678162
01R,2012,Jul,139532.0,8137.0,168121.55999999997,20.661369054934248
01T,2012,Jul,126822.0,7054.0,137740.81,19.526624610150268
01V,2012,Jul,101234.0,5915.0,99206.14,16.771959425190193
01W,2012,Jul,237826.0,12937.0,254750.99999999997,19.691659581046608
01X,2012,Jul,155786.0,10213.0,181040.94,17.726519142269655
01Y,2012,Jul,187054.0,11485.0,262087.68999999994,22.81999912929908
02A,2012,Jul,181553.0,10048.0,195847.9799999999,19.49124004777069
02D,2012,Jul,79614.0,4671.0,98404.71,21.067161207450226
02E,2012,Jul,154616.0,9255.0,160629.35,17.35595353862777
02F,2012,Jul,206635.0,11097.0,188890.47,17.0217599351176
02G,2012,Jul,90171.0,5223.0,90334.82999999997,17.295582998276846
02H,2012,Jul,257240.0,16023.0,295210.19000000006,18.42415215627536
02M,2012,Jul,126659.0,7684.0,139236.73,18.12034487246226
02N,2012,Jul,124811.0,7088.0,139120.09999999998,19.627553611738147
02P,2012,Jul,180064.0,11475.0,242318.15000000005,21.117050108932467
02Q,2012,Jul,90256.0,5504.0,110804.93999999999,20.13171148255814
02R,2012,Jul,251063.0,16471.0,303967.48,18.454707060894904
02T,2012,Jul,166522.0,9125.0,184724.86999999997,20.24382136986301
02V,2012,Jul,161520.0,8139.0,160179.91000000003,19.680539378302008
02W,2012,Jul,71481.0,6542.0,151671.5,23.184270865178846
02X,2012,Jul,247262.0,16386.0,368952.6299999999,22.516332845111673
02Y,2012,Jul,247261.0,14872.0,269131.74,18.096539806347497
03A,2012,Jul,185941.0,9791.0,181101.01999999993,18.496682667756094
03C,2012,Jul,291181.0,12123.0,236504.9,19.50877670543595
03D,2012,Jul,115576.0,5882.0,120855.69,20.54670010200612
03E,2012,Jul,130748.0,5802.0,116285.26999999999,20.042273354015855
03F,2012,Jul,226105.0,12574.0,237796.99000000002,18.911801336090345
03G,2012,Jul,198646.0,11317.0,223545.36000000004,19.753058230979946
03H,2012,Jul,131600.0,8080.0,158405.25999999995,19.604611386138608
03J,2012,Jul,141150.0,8899.0,180486.55999999994,20.281667603101464
03K,2012,Jul,133511.0,8430.0,177491.62999999995,21.054760379596672
03L,2012,Jul,202117.0,12042.0,256317.59999999995,21.285301444942696
03M,2012,Jul,97630.0,5068.0,99069.24,19.547995264404104
03N,2012,Jul,448552.0,25323.0,447757.4999999999,17.681850491647904
03Q,2012,Jul,277850.0,13002.0,229204.43,17.628397938778647
03R,2012,Jul,283387.0,16918.0,327123.18,19.33580683295898
03T,2012,Jul,199805.0,14784.0,293788.97999999986,19.872090097402587
03V,2012,Jul,40408.0,2119.0,55186.170000000006,26.04349693251534
03W,2012,Jul,254405.0,13555.0,294589.6700000001,21.73291552932498
03X,2012,Jul,79014.0,4601.0,68990.1,14.994588133014563
03Y,2012,Jul,83276.0,5924.0,104504.68000000001,17.640898041863608
04C,2012,Jul,283732.0,19958.0,432811.21999999986,21.686101813808992
04D,2012,Jul,180787.0,10219.0,190542.69,18.6459232801644
04E,2012,Jul,147551.0,8714.0,167578.77,19.23098117971081
04F,2012,Jul,201834.0,9533.0,211684.07000000007,22.20539913983007
04G,2012,Jul,492344.0,26742.0,511188.76999999984,19.115577368932758
04H,2012,Jul,103252.0,5563.0,113069.02000000002,20.325187848283303
04J,2012,Jul,236688.0,14307.0,233272.04000000007,16.304748724400646
04K,2012,Jul,271805.0,13328.0,226795.57,17.016474339735893
04L,2012,Jul,115117.0,6674.0,112592.46,16.870311657177105
04M,2012,Jul,76516.0,4178.0,68835.0,16.475586404978458
04N,2012,Jul,98578.0,4373.0,73266.18000000001,16.754214498056257
04Q,2012,Jul,104115.0,5897.0,125494.92000000001,21.28114634559946
04R,2012,Jul,413961.0,25607.0,395980.73000000004,15.463768891318782
04V,2012,Jul,292840.0,16174.0,328189.74,20.291192036601952
04X,2012,Jul,185324.0,12671.0,281241.8999999999,22.195714623944433
04Y,2012,Jul,102246.0,6120.0,155262.18000000002,25.369637254901964
05A,2012,Jul,360985.0,19750.0,402056.17000000004,20.35727443037975
05C,2012,Jul,250159.0,14779.0,297353.7799999999,20.120020299073
05D,2012,Jul,106340.0,6137.0,133153.47000000003,21.69683395795992
05F,2012,Jul,149031.0,8594.0,157289.49,18.30224458924831
05G,2012,Jul,166227.0,10840.0,187784.52,17.32329520295203
05H,2012,Jul,147421.0,8935.0,214343.13999999996,23.98915948517067
05J,2012,Jul,135026.0,6962.0,166305.34000000003,23.887581154840568
05L,2012,Jul,401830.0,30242.0,684109.3200000001,22.62116658951128
05N,2012,Jul,243102.0,13064.0,253963.23000000004,19.439928812002453
05P,2012,Jul,186319.0,10750.0,209902.97999999998,19.525858604651162
05Q,2012,Jul,168479.0,9473.0,201457.91999999998,21.26653858334213
05R,2012,Jul,221203.0,10292.0,204628.55000000005,19.88229207151186
05T,2012,Jul,234038.0,13611.0,282341.89999999997,20.7436558665785
05V,2012,Jul,117347.0,6083.0,131551.9,21.626154857800426
05W,2012,Jul,215439.0,14890.0,271541.01,18.23646809939557
05X,2012,Jul,134097.0,7812.0,166535.09,21.317855862775218
05Y,2012,Jul,206247.0,15964.0,278061.03,17.418004885993486
06A,2012,Jul,204901.0,14617.0,288519.7300000001,19.73864199220087
06D,2012,Jul,90218.0,5279.0,118753.16,22.495389278272402
06F,2012,Jul,338882.0,18990.0,346909.20999999996,18.267994207477617
06H,2012,Jul,675672.0,34771.0,607602.4499999998,17.474402519340824
06K,2012,Jul,444661.0,22263.0,417040.97000000003,18.732469568342093
06L,2012,Jul,310118.0,15868.0,266232.73,16.777963826569195
06M,2012,Jul,189366.0,11777.0,203030.04,17.239538082703575
06N,2012,Jul,466617.0,21206.0,381731.1200000001,18.001090257474306
06P,2012,Jul,156631.0,10478.0,199565.06000000006,19.046102309601075
06Q,2012,Jul,301985.0,15807.0,303171.74000000005,19.17958752451446
06T,2012,Jul,263332.0,15400.0,301650.60000000003,19.5877012987013
06V,2012,Jul,139856.0,8236.0,147107.38,17.861508013598836
06W,2012,Jul,167174.0,7296.0,139810.11,19.162569901315788
06Y,2012,Jul,176910.0,9468.0,178918.41,18.897170468948037
07G,2012,Jul,124246.0,7144.0,155146.06999999998,21.716975083986558
07H,2012,Jul,229117.0,12391.0,219697.67000000004,17.7304228875797
07J,2012,Jul,134276.0,9583.0,196707.27,20.526689971825107
07K,2012,Jul,190836.0,10002.0,203972.92999999993,20.393214357128567
07L,2012,Jul,142339.0,8796.0,194332.92,22.093328785811735
07M,2012,Jul,288647.0,16334.0,309406.31,18.942470307334393
07N,2012,Jul,179414.0,10323.0,188057.55,18.217335077012496
07P,2012,Jul,283283.0,19622.0,330526.6500000001,16.84469727856488
07Q,2012,Jul,255750.0,12846.0,240843.97999999998,18.748558306087496
07R,2012,Jul,203003.0,7334.0,120296.65000000001,16.402597491137172
07T,2012,Jul,219452.0,11207.0,268170.99,23.928882841081467
07V,2012,Jul,301680.0,17273.0,307342.81,17.79325015920801
07W,2012,Jul,299269.0,19285.0,310896.03000000014,16.12113196785067
07X,2012,Jul,211081.0,13198.0,255809.69000000006,19.38245870586453
07Y,2012,Jul,205967.0,12366.0,250762.18000000008,20.2783584020702
08A,2012,Jul,212653.0,10883.0,216671.93999999994,19.909210695580256
08C,2012,Jul,157333.0,6639.0,127804.2,19.250519656574784
08D,2012,Jul,220815.0,11517.0,206307.74000000002,17.913322913953287
08E,2012,Jul,187967.0,13719.0,227002.41999999998,16.546571907573437
08F,2012,Jul,204491.0,11013.0,221748.35000000003,20.135144828838648
08G,2012,Jul,214206.0,12692.0,251787.59000000005,19.83829104947999
08H,2012,Jul,175636.0,8352.0,128524.33999999998,15.388450670498083
08J,2012,Jul,149041.0,6666.0,117389.47000000002,17.61018151815182
08K,2012,Jul,307823.0,12936.0,227061.06000000003,17.552648423005568
08L,2012,Jul,234814.0,12686.0,233025.65999999997,18.36872615481633
08M,2012,Jul,271513.0,18477.0,432197.45000000007,23.39110515776371
08N,2012,Jul,213037.0,14936.0,279386.3300000001,18.705565747188007
08P,2012,Jul,157999.0,5179.0,93579.41999999997,18.06901332303533
08Q,2012,Jul,260188.0,11595.0,195098.58,16.8260957309185
08R,2012,Jul,168414.0,8517.0,164235.30000000002,19.283233532934133
08T,2012,Jul,142037.0,7444.0,153476.61,20.6174919398173
08V,2012,Jul,209768.0,12269.0,237579.72000000003,19.36422854348358
08W,2012,Jul,221026.0,12986.0,264559.23,20.37264977668258
08X,2012,Jul,300906.0,11763.0,221129.91999999998,18.798769021508118
08Y,2012,Jul,199591.0,7847.0,145771.05999999997,18.576661144386385
09A,2012,Jul,165985.0,5820.0,106793.81999999999,18.349453608247423
09C,2012,Jul,95496.0,5250.0,114878.48000000003,21.881615238095243
09D,2012,Jul,246425.0,9457.0,189360.53,20.023319234429522
09E,2012,Jul,170878.0,9221.0,192959.23000000004,20.92606333369483
09F,2012,Jul,152396.0,8483.0,148435.81000000003,17.498032535659558
09G,2012,Jul,395188.0,22450.0,507845.6900000002,22.621188864142546
09H,2012,Jul,97051.0,5375.0,128406.81999999998,23.889640930232552
09J,2012,Jul,191882.0,10425.0,236499.82000000012,22.685834052757805
09L,2012,Jul,129916.0,5887.0,119187.15999999999,20.245822999830132
09N,2012,Jul,169943.0,7130.0,133561.85999999996,18.732378681626923
09P,2012,Jul,147619.0,8451.0,196750.49000000005,23.281326470240213
09W,2012,Jul,216659.0,13690.0,291891.33999999997,21.321500365230094
09X,2012,Jul,178339.0,8173.0,162308.1,19.859060320567725
09Y,2012,Jul,280371.0,14295.0,291120.0899999999,20.36516894018887
10A,2012,Jul,158284.0,9803.0,222945.78,22.74260736509232
10C,2012,Jul,72551.0,3529.0,66112.93999999999,18.734185321620853
10D,2012,Jul,83012.0,5459.0,111049.13,20.34239421139403
10E,2012,Jul,111096.0,7364.0,154648.44999999995,21.00060429114611
10G,2012,Jul,105928.0,4946.0,112585.33,22.7629053780833
10H,2012,Jul,253062.0,12263.0,252730.6000000001,20.609198401696165
10J,2012,Jul,168882.0,8878.0,167077.61000000002,18.819284748817303
10K,2012,Jul,160950.0,8763.0,157781.22,18.00538856555974
10L,2012,Jul,117428.0,6720.0,136498.41,20.312263392857144
10M,2012,Jul,89777.0,3572.0,68357.18999999999,19.13695128779395
10N,2012,Jul,84359.0,3567.0,71538.08,20.055531258760865
10Q,2012,Jul,548978.0,24080.0,473311.8600000001,19.655808139534887
10R,2012,Jul,171378.0,8414.0,156522.93999999997,18.60267886855241
10T,2012,Jul,103562.0,7765.0,143800.36,18.51904185447521
10V,2012,Jul,168161.0,9562.0,177339.54,18.546281112737923
10W,2012,Jul,100369.0,4261.0,86561.11999999998,20.31474301807087
10X,2012,Jul,213671.0,10428.0,204973.31999999998,19.656052934407363
10Y,2012,Jul,156171.0,7601.0,148261.01,19.505461123536378
11A,2012,Jul,437677.0,20904.0,425588.93,20.359210199004973
11C,2012,Jul,119827.0,5537.0,106769.80999999998,19.282970922882424
11D,2012,Jul,122029.0,4965.0,93335.34,18.798658610271904
11E,2012,Jul,159904.0,6968.0,130099.73,18.67102898966705
11H,2012,Jul,376986.0,16988.0,307483.39,18.10003473039793
11J,2012,Jul,619106.0,33342.0,639224.7,19.171756343350726
11M,2012,Jul,496709.0,28502.0,520418.9800000001,18.259033752017405
11N,2012,Jul,453574.0,24704.0,456794.0100000002,18.49069017163213
11T,2012,Jul,170640.0,8910.0,164383.23000000004,18.4492962962963
11X,2012,Jul,438437.0,24405.0,423845.66000000003,17.367164925220244
12A,2012,Jul,204972.0,9937.0,187811.02000000002,18.900173090469963
12D,2012,Jul,172928.0,9539.0,196693.06999999998,20.619883635601212
12F,2012,Jul,268747.0,16122.0,302340.23000000004,18.753270686019107
13P,2012,Jul,542668.0,34376.0,839755.7200000004,24.4285466604608
99A,2012,Jul,396128.0,21579.0,428677.5000000001,19.86549423050188
99C,2012,Jul,175585.0,10420.0,198379.59999999998,19.03834932821497
99D,2012,Jul,126824.0,7786.0,163339.72,20.97864371949653
99E,2012,Jul,207630.0,11082.0,246740.52999999997,22.264981952716113
99F,2012,Jul,144540.0,8329.0,172334.04999999993,20.690845239524545
99G,2012,Jul,145859.0,7894.0,159588.51999999996,20.21643273372181
99H,2012,Jul,226936.0,9905.0,186887.29,18.86797476022211
99J,2012,Jul,362243.0,17766.0,360975.36000000034,20.318324890239804
99K,2012,Jul,132882.0,6554.0,118122.56,18.02297223069881
99M,2012,Jul,170761.0,8171.0,183646.68000000005,22.47542283686208
99N,2012,Jul,362681.0,18353.0,392290.15999999986,21.374715850269702
99P,2012,Jul,722197.0,37713.0,654402.05,17.352161058520934
99Q,2012,Jul,234969.0,13203.0,225678.09000000003,17.092940240854354
00C,2012,Aug,84625.0,5293.0,82917.59,15.665518609484224
00D,2012,Aug,232628.0,15116.0,295767.81,19.566539428420217
00F,2012,Aug,168292.0,9968.0,171204.83999999997,17.175445425361154
00G,2012,Aug,125410.0,5168.0,97886.77,18.94093846749226
00H,2012,Aug,103460.0,6240.0,116587.15,18.68383814102564
00J,2012,Aug,198135.0,11861.0,226360.32,19.084421212376697
00K,2012,Aug,228082.0,12036.0,242535.66999999987,20.150853273512784
00L,2012,Aug,264148.0,16865.0,272378.14,16.150497479988143
00M,2012,Aug,230654.0,13128.0,268883.2900000001,20.48166438147472
00N,2012,Aug,125301.0,8055.0,158492.58,19.676297951582868
00P,2012,Aug,231625.0,13478.0,280481.53,20.810322748182227
00Q,2012,Aug,124909.0,8330.0,172092.55999999997,20.659370948379348
00R,2012,Aug,139228.0,9034.0,176322.01999999996,19.51760239096745
00T,2012,Aug,229563.0,15613.0,287384.4700000001,18.40674245820791
00V,2012,Aug,154052.0,8335.0,151686.43000000002,18.198731853629276
00W,2012,Aug,159701.0,8333.0,207956.57000000004,24.955786631465262
00X,2012,Aug,139469.0,8394.0,146081.28999999998,17.40306051941863
00Y,2012,Aug,177319.0,10749.0,262132.18,24.38665736347567
01A,2012,Aug,288876.0,17288.0,361779.31,20.92661441462286
01C,2012,Aug,164531.0,8938.0,161924.26,18.11638621615574
01D,2012,Aug,174292.0,10737.0,214694.01000000007,19.995716680637056
01E,2012,Aug,167553.0,9236.0,169984.49,18.404557167605024
01F,2012,Aug,101262.0,6894.0,135897.67,19.712455758630696
01G,2012,Aug,189822.0,10151.0,197956.73,19.50120480740814
01H,2012,Aug,411612.0,21957.0,434128.49000000005,19.771757981509317
01J,2012,Aug,126171.0,8044.0,160188.80999999997,19.914073843858773
01K,2012,Aug,131046.0,7155.0,138896.96999999997,19.41257442348008
01M,2012,Aug,138202.0,8034.0,192638.70999999993,23.977932536718935
01N,2012,Aug,131660.0,6960.0,163973.72000000003,23.559442528735637
01R,2012,Aug,139532.0,8137.0,176997.06999999998,21.752128548605135
01T,2012,Aug,126822.0,7054.0,143194.57999999996,20.299770343067756
01V,2012,Aug,101234.0,5915.0,103617.59,17.51776669484362
01W,2012,Aug,237826.0,12937.0,259741.5,20.07741361985004
01X,2012,Aug,155786.0,10213.0,179595.99000000008,17.585037697052783
01Y,2012,Aug,187054.0,11485.0,276411.12,24.067141488898564
02A,2012,Aug,181553.0,10048.0,193847.72999999995,19.292170581210186
02D,2012,Aug,79614.0,4671.0,107726.11000000002,23.06275101691287
02E,2012,Aug,154616.0,9255.0,168938.48,18.253752566180445
02F,2012,Aug,206635.0,11097.0,201934.56999999995,18.19722177164999
02G,2012,Aug,90171.0,5223.0,99156.51000000002,18.984589316484783
02H,2012,Aug,257240.0,16023.0,299707.3800000001,18.704823066841424
02M,2012,Aug,126659.0,7684.0,143213.62999999998,18.63790083289953
02N,2012,Aug,124811.0,7088.0,134877.13000000003,19.028940462753955
02P,2012,Aug,180064.0,11475.0,249726.99999999997,21.762701525054464
02Q,2012,Aug,90256.0,5504.0,112943.51000000001,20.520259811046515
02R,2012,Aug,251063.0,16471.0,307664.12,18.679140307206605
02T,2012,Aug,166522.0,9125.0,191844.11000000002,21.02401205479452
02V,2012,Aug,161520.0,8139.0,164476.47,20.20843715444158
02W,2012,Aug,71481.0,6542.0,150825.06999999998,23.05488688474472
02X,2012,Aug,247262.0,16386.0,383085.2299999999,23.378813011107038
02Y,2012,Aug,247261.0,14872.0,274790.89999999997,18.47706428187197
03A,2012,Aug,185941.0,9791.0,190714.83,19.478585435604124
03C,2012,Aug,291181.0,12123.0,247901.03999999998,20.44881959910913
03D,2012,Aug,115576.0,5882.0,124222.67000000001,21.119121047262837
03E,2012,Aug,130748.0,5802.0,108988.92999999996,18.784717338848665
03F,2012,Aug,226105.0,12574.0,244919.27000000002,19.478230475584542
03G,2012,Aug,198646.0,11317.0,237012.96000000002,20.943090925156845
03H,2012,Aug,131600.0,8080.0,167957.49000000002,20.786818069306932
03J,2012,Aug,141150.0,8899.0,194296.36000000004,21.83350488818969
03K,2012,Aug,133511.0,8430.0,184041.96,21.831786476868327
03L,2012,Aug,202117.0,12042.0,267106.81000000006,22.18126640093008
03M,2012,Aug,97630.0,5068.0,103653.39999999998,20.45252565114443
03N,2012,Aug,448552.0,25323.0,464116.82000000007,18.327876633890142
03Q,2012,Aug,277850.0,13002.0,244787.62999999995,18.826921242885707
03R,2012,Aug,283387.0,16918.0,331419.5800000001,19.589761201087605
03T,2012,Aug,199805.0,14784.0,314696.0499999999,21.286258793290035
03V,2012,Aug,40408.0,2119.0,57232.90999999999,27.009395941481827
03W,2012,Aug,254405.0,13555.0,295566.8800000001,21.805007746219115
03X,2012,Aug,79014.0,4601.0,73627.79000000002,16.002562486416
03Y,2012,Aug,81865.0,5840.0,110395.34000000001,18.903311643835618
04C,2012,Aug,283732.0,19958.0,434336.61000000016,21.76253181681532
04D,2012,Aug,180787.0,10219.0,205923.81999999998,20.151073490556804
04E,2012,Aug,147551.0,8714.0,181742.61,20.856393160431487
04F,2012,Aug,201834.0,9533.0,209353.81999999998,21.960958774782334
04G,2012,Aug,492344.0,26742.0,536226.1499999999,20.051834193403632
04H,2012,Aug,103252.0,5563.0,119331.09000000001,21.450852058241956
04J,2012,Aug,236688.0,14307.0,247202.3600000001,17.278420353673035
04K,2012,Aug,271805.0,13328.0,234255.27000000002,17.576175720288116
04L,2012,Aug,115117.0,6674.0,119328.08999999998,17.879545999400655
04M,2012,Aug,76516.0,4178.0,69329.29,16.593894207754904
04N,2012,Aug,98578.0,4373.0,76236.50999999998,17.433457580608273
04Q,2012,Aug,104115.0,5897.0,126998.87999999999,21.53618450059352
04R,2012,Aug,413961.0,25607.0,403634.9,15.762678173936814
04V,2012,Aug,292840.0,16174.0,346677.92000000004,21.434272288858665
04X,2012,Aug,185324.0,12671.0,273752.58000000013,21.604654723384115
04Y,2012,Aug,102246.0,6120.0,159527.79,26.066632352941177
05A,2012,Aug,360985.0,19750.0,412070.27999999985,20.864317974683537
05C,2012,Aug,250159.0,14779.0,318147.32999999996,21.526986264293928
05D,2012,Aug,106340.0,6137.0,136149.80000000002,22.18507414045951
05F,2012,Aug,149031.0,8594.0,170486.84000000005,19.837891552245758
05G,2012,Aug,166227.0,10840.0,199077.16999999995,18.365052583025825
05H,2012,Aug,147421.0,8935.0,222811.46,24.936928931169557
05J,2012,Aug,135026.0,6962.0,162616.82,23.35777362826774
05L,2012,Aug,401830.0,30242.0,684562.8399999997,22.636162952185693
05N,2012,Aug,243102.0,13064.0,268956.67999999993,20.587620943049597
05P,2012,Aug,186319.0,10750.0,218149.54000000004,20.292980465116283
05Q,2012,Aug,168479.0,9473.0,201793.49999999997,21.301963475139868
05R,2012,Aug,221203.0,10292.0,209435.31000000003,20.34933054799845
05T,2012,Aug,234038.0,13611.0,288232.92,21.176469032400263
05V,2012,Aug,117347.0,6083.0,137218.18,22.55764918625678
05W,2012,Aug,215439.0,14890.0,280912.5900000001,18.86585560779047
05X,2012,Aug,134097.0,7812.0,167295.61999999997,21.415209933435737
05Y,2012,Aug,206033.0,15958.0,294874.93,18.47818836946986
06A,2012,Aug,204901.0,14617.0,298532.5299999999,20.423652596291983
06D,2012,Aug,90218.0,5279.0,130148.80999999997,24.654065163856785
06F,2012,Aug,338882.0,18990.0,367568.20999999996,19.355882569773563
06H,2012,Aug,675672.0,34771.0,623500.75,17.931631244427827
06K,2012,Aug,444661.0,22263.0,418049.82,18.77778466513947
06L,2012,Aug,310118.0,15868.0,281783.20999999996,17.757953743382906
06M,2012,Aug,189366.0,11777.0,222083.34,18.857377940052643
06N,2012,Aug,466617.0,21206.0,370304.41000000003,17.462247005564464
06P,2012,Aug,156631.0,10478.0,205663.48,19.628123687726667
06Q,2012,Aug,301985.0,15807.0,313974.87000000005,19.863027139874742
06T,2012,Aug,263332.0,15400.0,307413.21,19.961896753246755
06V,2012,Aug,139856.0,8236.0,149442.83000000002,18.145074065080138
06W,2012,Aug,167174.0,7296.0,148445.29,20.346119791666666
06Y,2012,Aug,176910.0,9468.0,195053.21999999997,20.60131178707224
07G,2012,Aug,124246.0,7144.0,162685.57999999996,22.772337625979837
07H,2012,Aug,229117.0,12391.0,228021.97000000003,18.402225002017595
07J,2012,Aug,134276.0,9583.0,206137.35999999993,21.510733590733583
07K,2012,Aug,190836.0,10002.0,217901.69000000006,21.78581183763248
07L,2012,Aug,142339.0,8796.0,196807.43000000002,22.374650977717145
